,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,,,,,,
Participante,synBlc1_Oc,Descanso,asynBlc1_Oc,Descanso,ContBlc1_Oc,Descanso,synBlc2_Oc,Descanso,ContBlc2_Oc,Descanso,asynBlc2_Oc,Descanso,synBlc3_Oc,Descanso,asynBlc3_Oc,Descanso,ContBlc3_Oc,Descanso,synBlc4_Oc,Descanso,ContBlc4_Oc,Descanso,asynBlc4_Oc,Descanso,synBlc5_Oc,Descanso,asynBlc5_Oc,Descanso,ContBlc5_Oc,Descanso,synBlc6_Oc,Descanso,ContBlc6_Oc,Descanso,asynBlc6_Oc,Descanso,synBlc7_Oc,Descanso,asynBlc7_Oc,Descanso,ContBlc7_Oc,Descanso,synBlc8_Oc,Descanso,ContBlc8_Oc,Descanso,asynBlc8_Oc,Descanso,synBlc1_P,Descanso,asynBlc1_P,Descanso,ContBlc1_P,Descanso,synBlc2_P,Descanso,ContBlc2_P,Descanso,asynBlc2_P,Descanso,synBlc3_P,Descanso,asynBlc3_P,Descanso,ContBlc3_P,Descanso,synBlc4_P,Descanso,ContBlc4_P,Descanso,asynBlc4_P,Descanso,synBlc5_P,Descanso,asynBlc5_P,Descanso,ContBlc5_P,Descanso,synBlc6_P,Descanso,ContBlc6_P,Descanso,asynBlc6_P,Descanso,synBlc7_P,Descanso,asynBlc7_P,Descanso,ContBlc7_P,Descanso,synBlc8_P,Descanso,ContBlc8_P,Descanso,asynBlc8_P,Descanso,,,,,,
10,40,50,40,47,40,50,40,50,41,49,40,50,40,48,40,50,40,55,40,50,40,52,40,50,40,50,41,51,41,51,40,50,40,50,40,50,40,50,41,50,40,50,40,41,51,50,40,50,40,50,41,51,40,50,40,50,45,50,40,50,40,50,42,50,40,51,40,50,40,50,40,50,40,50,40,52,41,44,41,45,41,50,45,50,40,50,41,50,38,50,41,50,40,50,40,50,40,90,130,177,217,267
11,40,51,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,46,40,51,42,51,41,50,41,51,40,50,39,51,40,50,41,50,40,53,40,51,41,50,40,54,95,41,50,50,40,51,10,51,40,45,40,47,40,51,40,50,40,51,40,53,40,50,40,50,40,50,40,50,40,54,42,51,40,120,40,51,40,53,40,50,40,52,40,50,40,50,40,50,40,50,40,50,40,91,131,181,221,271
12,40,50,40,50,40,46,40,50,40,50,40,50,40,50,40,45,40,50,40,50,40,50,40,53,41,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,41,50,40,45,42,40,40,50,39,53,46,50,40,49,43,50,41,52,40,50,40,51,40,50,41,50,41,51,40,50,40,49,40,51,41,51,40,50,40,51,42,50,40,52,40,50,40,51,41,48,40,50,40,50,41,50,40,90,130,180,220,266
13,40,50,40,50,40,50,40,50,40,56,40,50,40,50,40,50,40,50,42,50,42,50,40,50,40,50,40,50,40,48,52,42,40,53,43,50,40,50,40,50,40,50,40,50,40,63,40,50,40,50,40,50,40,50,41,50,40,50,40,50,41,50,40,50,40,52,40,50,42,49,41,50,40,50,51,50,40,50,40,50,40,50,40,50,40,50,40,51,40,50,40,50,40,49,40,50,40,90,130,180,220,270
14,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,45,50,40,50,40,50,40,50,40,50,41,52,42,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,53,46,50,40,50,43,50,41,52,40,50,40,51,40,50,41,50,41,51,40,50,40,50,40,51,40,51,40,50,40,51,42,50,40,52,40,50,40,51,40,49,40,50,40,50,41,50,40,90,130,180,220,270
15,40,53,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,52,40,50,40,50,40,50,40,50,40,79,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,54,40,50,40,50,40,50,40,60,40,50,40,50,40,50,40,93,133,183,223,273
16,40,50,40,50,40,47,40,50,42,51,41,50,40,50,41,50,40,50,40,50,41,50,40,50,40,50,40,52,40,49,40,51,40,50,40,52,40,51,40,50,40,40,40,50,40,50,42,45,40,49,40,50,40,50,40,50,42,50,40,50,40,50,40,50,41,50,41,50,40,49,40,49,40,49,40,50,40,49,39,49,40,41,40,50,40,49,40,50,39,50,40,41,40,50,40,50,40,90,130,180,220,267
17,40,50,40,51,40,50,40,50,41,51,40,55,38,51,40,50,40,52,40,50,40,50,40,59,40,56,40,50,41,50,40,52,40,51,40,52,41,50,40,51,41,53,40,50,40,50,40,50,40,94,40,50,40,50,40,50,40,59,40,50,40,50,40,50,40,56,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,181,221,271
18,40,50,45,50,50,50,40,50,40,44,40,50,40,50,40,50,40,50,40,50,40,50,44,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,70,40,50,40,52,40,50,40,50,40,50,40,50,40,52,40,50,40,50,40,50,40,50,40,50,40,50,40,45,40,50,40,50,42,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,135,185,235,285
19,40,50,40,50,40,50,40,50,40,50,46,50,40,50,40,50,40,50,40,50,40,50,40,50,40,63,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,61,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
20,40,53,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,93,133,183,223,273
21,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,67,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,63,40,50,40,50,40,90,130,180,220,270
22,40,50,40,50,40,50,40,50,40,50,46,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,47,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,67,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,68,40,50,40,50,40,90,130,180,220,270
23,40,50,40,50,40,50,40,50,40,50,40,50,40,69,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
24,40,77,40,50,40,55,40,50,40,50,42,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,53,40,50,40,50,40,52,40,50,40,50,40,50,40,50,40,50,40,50,40,95,40,66,40,52,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,117,157,207,247,302
25,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,28 (em 12 teve pincel),50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,50,90,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,60,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
26,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,54,40,50,40,50,40,52,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,43,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
27,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,78,40,55,40,50,45,50,40,50,40,50,39,50,40,50,41,50,40,50,40,50,40,50,40,50,40,50,40,50,40,55,40,50,40,50,40,50,40,50,40,50,40,40,40,54,40,50,40,90,130,180,220,270
28,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,42,52,40,45,39,49,40,48,39,53,40,51,41,49,41,50,40,49,41,50,40,50,40,49,40,54,40,48,40,42,40,49,39,50,43,50,43,54,39,52,40,56,40,50,42,50,40,50,40,90,130,180,220,270
29,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,44,46,40,50,42,50,40,50,40,50,40,50,40,90,130,180,220,270
30,40,57,40,50,40,50,40,50,40,50,40,50,40,68,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,52,40,50,40,50,40,50,40,50,40,50,40,58,40,54,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,46,40,50,40,50,40,50,40,50,40,97,137,187,227,277
31,40,50,40,50,40,50,40,50,40,50,40,52,40,50,40,50,40,50,54,55,40,52,40,50,40,50,40,45,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,60,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
32,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
33,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,69,40,50,40,50,40,56,40,50,40,55,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
34,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,64,45,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,44,50,40,40,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
35,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
36,40,50,40,57,40,50,40,50,40,50,40,50,40,50,40,50,40,56,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,46,40,40,50,40,50,40,50,40,50,40,50,40,50,40,50,43,50,40,50,40,50,40,50,40,50,60,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,187,227,277
37,40,50,40,50,40,50,40,50,40,50,40,52,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,43,50,40,90,40,65,40,70,40,50,40,50,40,68,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,55,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,270
38,40,50,40,50,40,55,40,50,43,50,42,50,40,50,40,50,40,50,40,50,40,49,40,50,40,50,40,50,44,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,35,50,40,50,40,52,41,50,40,55,40,50,40,80,40,50,40,50,40,50,40,62,40,62,40,59,40,62,40,52,40,50,40,50,43,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,50,40,90,130,180,220,275
39,40,49,40,50,40,49,41,50,40,50,41,49,40,50,40,51,40,50,41,50,40,49,40,56,44,50,41,50,41,46,40,53,40,50,44,50,40,52,40,50,40,47,40,50,40,49,44,50,40,49,40,50,40,49,41,50,40,50,41,49,40,50,40,51,40,50,41,50,40,49,40,56,44,50,41,50,41,46,40,53,40,50,44,50,40,52,40,48,40,49,44,50,40,50,44,50,40,89,129,179,219,268
,40,"52,15384615","40,12820513","50,28205128","40,25641026","49,94871795","40,23076923",50,"40,30769231",50,"40,48717949","50,35897436","39,94871795","51,17948718","40,1025641","49,79487179","40,17948718","50,30769231","40,71794872","50,38461538","40,05128205","50,12820513","40,15384615","50,48717949","40,33333333","50,56410256","40,1025641","50,05128205","40,23684211","49,92307692","40,46153846","50,1025641","40,07692308","50,12820513","40,23076923","50,23076923","40,25641026","50,35897436","40,25641026","50,07692308","40,1025641","49,8974359",40,"49,33333333","41,66666667","49,66666667","40,53846154","49,79487179","41,02564103","60,33333333","41,25641026","50,82051282","40,35897436","51,35897436","40,74358974","50,12820513","40,87179487","50,84615385","40,69230769","50,30769231","40,84615385","50,53846154","40,94871795","49,97435897","40,61538462","50,28205128","41,35897436","49,87179487","40,79487179","49,69230769","40,87179487","50,05128205","40,92307692","49,69230769","41,35897436","49,35897436","40,64102564","50,66666667","41,38461538","49,76923077","40,66666667","49,46153846","41,02564103","50,15384615","40,76923077","50,05263158","40,15789474","50,02631579",40,"50,34210526","40,18421053","50,57894737","40,42105263","49,63157895","40,21052632",50,40,"92,15384615","132,2820513","182,5641026","222,8205128","272,7692308"
,->,(inverteu a ordem entre Sinc e Contr),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
